,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE
161,0.0,1.0,4.0,3.0,2.0,7.0,2.0,1.0,1.0,47.0,4.0,4.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0
162,1.0,3.0,3.0,3.0,1.0,6.0,2.0,1.0,2.0,72.0,5.0,5.0,2.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,2.0
163,1.0,4.0,3.0,3.0,14.0,3.0,2.0,1.0,2.0,76.0,1.0,5.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0
164,1.0,3.0,2.0,3.0,12.0,4.0,2.0,1.0,1.0,41.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0
165,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,40.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0
166,0.0,2.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,36.0,4.0,4.0,1.0,1.0,17.0,9.0,1.0,1.0,2.0,3.0,2.0
167,0.0,4.0,1.0,2.0,11.0,1.0,2.0,1.0,2.0,63.0,1.0,3.0,1.0,5.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0
168,1.0,1.0,4.0,4.0,11.0,1.0,2.0,1.0,1.0,32.0,2.0,1.0,5.0,7.0,6.0,5.0,1.0,0.0,2.0,1.0,4.0
169,1.0,4.0,6.0,5.0,1.0,7.0,2.0,1.0,1.0,78.0,1.0,2.0,1.0,5.0,6.0,3.0,0.0,1.0,1.0,1.0,2.0
170,0.0,2.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,64.0,1.0,2.0,1.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,4.0
171,1.0,4.0,5.0,3.0,12.0,2.0,2.0,1.0,2.0,34.0,1.0,3.0,4.0,1.0,11.0,5.0,1.0,1.0,2.0,1.0,4.0
172,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,51.0,2.0,3.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,2.0,4.0
173,0.0,2.0,4.0,3.0,12.0,7.0,2.0,1.0,2.0,47.0,4.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0
174,1.0,4.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,27.0,1.0,4.0,5.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,4.0
175,1.0,3.0,6.0,4.0,1.0,3.0,2.0,1.0,2.0,56.0,1.0,3.0,1.0,1.0,15.0,8.0,0.0,1.0,1.0,1.0,1.0
176,1.0,1.0,6.0,2.0,1.0,4.0,2.0,1.0,2.0,65.0,4.0,3.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,1.0,3.0
177,0.0,4.0,4.0,3.0,10.0,1.0,2.0,1.0,1.0,52.0,1.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0
178,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,65.0,2.0,3.0,5.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0
179,0.0,2.0,3.0,3.0,12.0,8.0,2.0,1.0,1.0,36.0,2.0,3.0,1.0,1.0,9.0,7.0,1.0,1.0,2.0,2.0,4.0
180,1.0,1.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,59.0,1.0,3.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,3.0,3.0
181,0.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,3.0
182,1.0,1.0,5.0,4.0,12.0,8.0,2.0,1.0,2.0,48.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,3.0
183,1.0,5.0,7.0,3.0,4.0,4.0,2.0,1.0,2.0,68.0,1.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0
184,0.0,3.0,6.0,4.0,1.0,7.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0
185,1.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,34.0,6.0,4.0,1.0,7.0,11.0,6.0,1.0,1.0,3.0,3.0,4.0
186,1.0,2.0,3.0,1.0,14.0,3.0,2.0,1.0,2.0,47.0,1.0,4.0,1.0,1.0,7.0,8.0,1.0,1.0,2.0,1.0,4.0
187,1.0,1.0,7.0,4.0,2.0,7.0,2.0,1.0,2.0,64.0,4.0,3.0,1.0,7.0,18.0,7.0,1.0,1.0,1.0,1.0,2.0
188,0.0,1.0,5.0,3.0,1.0,6.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,2.0,14.0,9.0,1.0,0.0,2.0,1.0,4.0
189,1.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,82.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0
190,0.0,5.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,48.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0
191,1.0,1.0,5.0,3.0,12.0,3.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0
192,0.0,2.0,4.0,3.0,10.0,3.0,2.0,1.0,1.0,58.0,1.0,3.0,1.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,4.0
193,0.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,23.0,1.0,2.0,5.0,4.0,13.0,5.0,1.0,1.0,2.0,3.0,4.0
194,1.0,2.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,33.0,1.0,5.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0
195,0.0,1.0,5.0,3.0,1.0,6.0,2.0,1.0,2.0,49.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0
196,1.0,4.0,7.0,5.0,12.0,7.0,2.0,1.0,2.0,56.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,0.0,2.0,1.0,1.0
197,1.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,40.0,1.0,3.0,3.0,1.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0
198,0.0,2.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,53.0,2.0,3.0,3.0,1.0,10.0,7.0,1.0,1.0,1.0,1.0,4.0
199,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,12.0,4.0,0.0,1.0,1.0,1.0,3.0
200,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,40.0,1.0,5.0,1.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,4.0
201,1.0,4.0,1.0,3.0,5.0,4.0,2.0,1.0,2.0,65.0,5.0,3.0,1.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,4.0
202,1.0,1.0,6.0,3.0,14.0,4.0,2.0,1.0,2.0,32.0,5.0,3.0,1.0,6.0,5.0,5.0,0.0,1.0,2.0,1.0,4.0
203,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,54.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,4.0
204,1.0,3.0,3.0,2.0,10.0,1.0,2.0,1.0,2.0,40.0,1.0,3.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,3.0,4.0
205,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,47.0,1.0,4.0,5.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,4.0
206,0.0,1.0,1.0,3.0,2.0,8.0,2.0,1.0,1.0,76.0,4.0,3.0,5.0,5.0,4.0,8.0,1.0,0.0,1.0,1.0,4.0
207,1.0,2.0,4.0,3.0,2.0,6.0,2.0,1.0,2.0,58.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,2.0
208,1.0,2.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,58.0,2.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
209,1.0,4.0,4.0,3.0,12.0,5.0,2.0,1.0,2.0,34.0,1.0,3.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0
210,0.0,3.0,3.0,1.0,11.0,2.0,2.0,1.0,2.0,31.0,2.0,3.0,6.0,7.0,5.0,8.0,1.0,1.0,1.0,1.0,4.0
211,1.0,3.0,3.0,3.0,1.0,9.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,6.0,7.0,0.0,1.0,1.0,1.0,3.0
212,1.0,2.0,6.0,3.0,11.0,7.0,2.0,1.0,1.0,32.0,1.0,3.0,1.0,2.0,5.0,9.0,1.0,0.0,2.0,3.0,4.0
213,0.0,3.0,6.0,3.0,12.0,2.0,2.0,1.0,1.0,32.0,1.0,2.0,5.0,1.0,6.0,3.0,0.0,1.0,2.0,3.0,4.0
214,0.0,3.0,3.0,3.0,12.0,5.0,2.0,1.0,2.0,40.0,4.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,5.0
215,0.0,4.0,2.0,3.0,12.0,3.0,2.0,1.0,1.0,68.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0
216,1.0,5.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,47.0,1.0,3.0,1.0,2.0,10.0,5.0,1.0,1.0,1.0,1.0,4.0
217,1.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,44.0,1.0,4.0,1.0,7.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0
218,1.0,5.0,3.0,3.0,11.0,3.0,2.0,1.0,1.0,73.0,1.0,3.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0
219,1.0,3.0,1.0,2.0,12.0,4.0,2.0,1.0,1.0,52.0,4.0,2.0,3.0,6.0,8.0,8.0,0.0,1.0,2.0,2.0,4.0
220,0.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,27.0,1.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,4.0,2.0
221,1.0,1.0,4.0,3.0,12.0,5.0,2.0,1.0,1.0,41.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,2.0,1.0,4.0
222,0.0,3.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,39.0,4.0,1.0,6.0,6.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0
223,0.0,3.0,2.0,5.0,12.0,2.0,2.0,1.0,1.0,60.0,3.0,3.0,1.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,4.0
224,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,67.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0
225,1.0,4.0,1.0,1.0,11.0,4.0,2.0,1.0,2.0,38.0,1.0,5.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,4.0
226,0.0,5.0,1.0,2.0,10.0,7.0,2.0,1.0,1.0,27.0,1.0,4.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,4.0
227,0.0,2.0,3.0,3.0,10.0,3.0,2.0,1.0,2.0,68.0,1.0,5.0,2.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0
228,0.0,2.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,61.0,1.0,2.0,3.0,1.0,17.0,9.0,1.0,1.0,1.0,1.0,4.0
229,1.0,2.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,38.0,1.0,4.0,1.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,4.0
230,0.0,4.0,7.0,2.0,11.0,1.0,2.0,1.0,2.0,31.0,1.0,3.0,1.0,1.0,9.0,8.0,1.0,1.0,1.0,4.0,4.0
231,1.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,85.0,1.0,3.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0
232,0.0,1.0,1.0,2.0,11.0,1.0,2.0,1.0,2.0,24.0,5.0,3.0,5.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0
233,0.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,61.0,4.0,4.0,2.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,3.0
234,1.0,2.0,3.0,3.0,11.0,4.0,2.0,1.0,2.0,36.0,4.0,4.0,1.0,7.0,9.0,9.0,1.0,1.0,2.0,3.0,4.0
235,1.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,1.0,66.0,3.0,4.0,6.0,6.0,6.0,5.0,0.0,1.0,2.0,1.0,3.0
236,1.0,4.0,5.0,2.0,2.0,5.0,2.0,1.0,2.0,45.0,1.0,3.0,5.0,2.0,11.0,5.0,1.0,1.0,2.0,2.0,2.0
237,1.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,83.0,1.0,3.0,1.0,5.0,14.0,6.0,1.0,1.0,1.0,1.0,3.0
238,0.0,1.0,7.0,5.0,12.0,9.0,2.0,1.0,2.0,70.0,1.0,3.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0
239,1.0,3.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,36.0,4.0,3.0,1.0,7.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0
240,1.0,5.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,27.0,1.0,5.0,6.0,1.0,14.0,1.0,1.0,1.0,2.0,3.0,4.0
241,0.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,57.0,2.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0
242,0.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,39.0,1.0,3.0,5.0,1.0,5.0,8.0,1.0,0.0,2.0,3.0,4.0
243,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,46.0,1.0,4.0,5.0,1.0,15.0,4.0,1.0,1.0,2.0,1.0,2.0
244,0.0,1.0,4.0,4.0,12.0,1.0,2.0,1.0,1.0,30.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0
245,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,63.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0
246,1.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,27.0,1.0,5.0,5.0,1.0,11.0,5.0,1.0,1.0,2.0,3.0,4.0
247,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,36.0,4.0,3.0,5.0,1.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0
248,0.0,1.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,43.0,1.0,2.0,5.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,2.0
249,0.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,5.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0
250,0.0,4.0,3.0,1.0,9.0,3.0,2.0,1.0,2.0,46.0,1.0,5.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,4.0
251,0.0,2.0,5.0,3.0,12.0,4.0,2.0,1.0,2.0,54.0,4.0,3.0,3.0,1.0,15.0,8.0,1.0,1.0,1.0,1.0,4.0
252,1.0,5.0,7.0,5.0,12.0,6.0,2.0,1.0,2.0,66.0,1.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0
253,1.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,75.0,1.0,5.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,1.0,3.0
254,0.0,1.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,57.0,1.0,5.0,1.0,1.0,16.0,9.0,1.0,1.0,1.0,1.0,3.0
255,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,69.0,1.0,3.0,2.0,2.0,13.0,9.0,1.0,1.0,2.0,3.0,4.0
256,0.0,3.0,4.0,3.0,12.0,3.0,2.0,1.0,2.0,32.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,1.0,2.0,1.0,4.0
257,1.0,2.0,5.0,3.0,10.0,4.0,2.0,1.0,1.0,31.0,1.0,3.0,1.0,1.0,11.0,6.0,1.0,1.0,1.0,1.0,4.0
258,0.0,3.0,2.0,5.0,11.0,1.0,2.0,1.0,1.0,24.0,4.0,3.0,5.0,4.0,5.0,9.0,1.0,1.0,2.0,3.0,4.0
259,0.0,1.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,31.0,4.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,2.0,3.0,4.0
260,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,71.0,5.0,2.0,3.0,5.0,9.0,8.0,1.0,1.0,2.0,3.0,4.0
261,1.0,3.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,55.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,0.0,2.0,3.0,4.0
262,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,58.0,3.0,3.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0
263,1.0,1.0,5.0,3.0,2.0,6.0,2.0,1.0,1.0,68.0,1.0,4.0,3.0,5.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0
264,0.0,1.0,7.0,4.0,1.0,6.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0
265,1.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0
266,1.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0,1.0,84.0,1.0,4.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0
267,0.0,1.0,7.0,5.0,12.0,3.0,2.0,1.0,1.0,24.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0
268,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,4.0,3.0,5.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,4.0
269,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,21.0,4.0,3.0,5.0,7.0,7.0,9.0,1.0,1.0,3.0,3.0,2.0
270,1.0,5.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,25.0,1.0,3.0,6.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,4.0
271,1.0,4.0,1.0,2.0,11.0,4.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,1.0,15.0,5.0,1.0,1.0,2.0,1.0,2.0
272,1.0,3.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,48.0,1.0,3.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,3.0
273,0.0,2.0,2.0,3.0,11.0,5.0,2.0,1.0,1.0,23.0,4.0,3.0,6.0,1.0,4.0,7.0,0.0,1.0,1.0,1.0,2.0
274,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,2.0,37.0,1.0,3.0,1.0,7.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0
275,1.0,3.0,2.0,2.0,11.0,3.0,2.0,1.0,2.0,27.0,2.0,3.0,4.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,4.0
276,0.0,4.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,82.0,1.0,3.0,1.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,3.0
277,0.0,1.0,5.0,3.0,13.0,1.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0
278,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,9.0,7.0,0.0,1.0,2.0,2.0,4.0
279,0.0,3.0,4.0,3.0,12.0,8.0,2.0,1.0,2.0,53.0,2.0,3.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,4.0
280,0.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,36.0,2.0,3.0,1.0,1.0,9.0,6.0,0.0,1.0,2.0,2.0,4.0
281,1.0,2.0,5.0,3.0,12.0,3.0,2.0,1.0,2.0,35.0,1.0,3.0,1.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,4.0
282,0.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,63.0,1.0,3.0,3.0,1.0,10.0,8.0,0.0,1.0,1.0,4.0,4.0
283,0.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,61.0,1.0,3.0,2.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,2.0
284,0.0,3.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,52.0,1.0,3.0,4.0,1.0,7.0,8.0,1.0,0.0,1.0,3.0,4.0
285,1.0,1.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,3.0,5.0,1.0,9.0,1.0,0.0,1.0,2.0,4.0,4.0
286,0.0,2.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,3.0,1.0,8.0,4.0,1.0,0.0,3.0,1.0,4.0
287,0.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,59.0,4.0,1.0,5.0,4.0,2.0,9.0,1.0,1.0,2.0,3.0,2.0
288,0.0,4.0,1.0,3.0,14.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,4.0,2.0,7.0,9.0,1.0,1.0,2.0,5.0,4.0
289,1.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,1.0,40.0,1.0,3.0,3.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,4.0
290,1.0,2.0,6.0,3.0,11.0,3.0,2.0,1.0,1.0,61.0,1.0,3.0,6.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0
291,1.0,1.0,4.0,-1.0,1.0,7.0,2.0,1.0,1.0,32.0,3.0,3.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,2.0
292,0.0,2.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,2.0,18.0,8.0,0.0,1.0,1.0,1.0,1.0
293,0.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,67.0,1.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0
294,1.0,2.0,7.0,3.0,2.0,5.0,2.0,1.0,1.0,27.0,2.0,3.0,1.0,4.0,5.0,8.0,1.0,1.0,2.0,2.0,4.0
295,1.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,50.0,1.0,2.0,5.0,7.0,9.0,3.0,0.0,1.0,2.0,1.0,2.0
296,0.0,2.0,3.0,1.0,11.0,3.0,2.0,1.0,2.0,24.0,1.0,2.0,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0
297,1.0,2.0,5.0,3.0,1.0,8.0,2.0,1.0,2.0,41.0,1.0,4.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0
298,0.0,1.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0
299,1.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,71.0,1.0,3.0,6.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,3.0
300,0.0,2.0,5.0,3.0,12.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,1.0,2.0,9.0,9.0,1.0,1.0,3.0,3.0,4.0
301,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,45.0,1.0,3.0,1.0,1.0,11.0,4.0,1.0,1.0,1.0,1.0,4.0
302,1.0,3.0,2.0,1.0,12.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,1.0,7.0,7.0,4.0,0.0,1.0,2.0,3.0,4.0
303,1.0,4.0,3.0,1.0,11.0,2.0,2.0,1.0,2.0,33.0,5.0,1.0,6.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0
304,0.0,5.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,32.0,1.0,4.0,5.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,4.0
305,1.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,27.0,1.0,4.0,5.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0
306,0.0,2.0,5.0,4.0,12.0,2.0,2.0,1.0,1.0,75.0,1.0,3.0,1.0,5.0,6.0,9.0,1.0,1.0,1.0,1.0,3.0
307,1.0,5.0,4.0,2.0,11.0,1.0,2.0,1.0,1.0,41.0,4.0,2.0,1.0,6.0,10.0,4.0,0.0,1.0,1.0,2.0,3.0
308,1.0,1.0,6.0,5.0,2.0,8.0,2.0,1.0,1.0,67.0,1.0,3.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,3.0
309,0.0,3.0,3.0,3.0,14.0,3.0,2.0,1.0,2.0,49.0,1.0,5.0,5.0,2.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0
310,0.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,62.0,4.0,2.0,1.0,6.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0
311,0.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,30.0,1.0,3.0,1.0,6.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
312,0.0,1.0,5.0,4.0,12.0,3.0,2.0,1.0,1.0,33.0,1.0,3.0,1.0,1.0,9.0,5.0,1.0,1.0,2.0,4.0,4.0
313,1.0,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,33.0,4.0,3.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,2.0
314,0.0,4.0,1.0,3.0,10.0,1.0,2.0,1.0,2.0,28.0,1.0,4.0,6.0,1.0,15.0,5.0,1.0,1.0,2.0,2.0,4.0
315,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,23.0,4.0,2.0,6.0,4.0,3.0,7.0,1.0,0.0,2.0,2.0,4.0
316,1.0,1.0,1.0,-1.0,12.0,8.0,2.0,1.0,2.0,71.0,4.0,3.0,3.0,6.0,2.0,5.0,1.0,0.0,2.0,3.0,4.0
317,0.0,2.0,4.0,3.0,10.0,3.0,2.0,1.0,1.0,47.0,1.0,4.0,5.0,3.0,9.0,7.0,0.0,1.0,1.0,1.0,2.0
318,1.0,4.0,1.0,1.0,11.0,2.0,2.0,1.0,1.0,27.0,1.0,2.0,5.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0
319,1.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,45.0,6.0,5.0,1.0,2.0,15.0,6.0,1.0,1.0,1.0,1.0,4.0
320,1.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,61.0,1.0,5.0,1.0,5.0,8.0,6.0,0.0,1.0,1.0,1.0,4.0
321,1.0,3.0,4.0,2.0,1.0,7.0,2.0,1.0,2.0,22.0,6.0,3.0,6.0,4.0,13.0,9.0,1.0,1.0,2.0,2.0,4.0
